"Gene name"	"score"	"pval"
"FOSL1"	-0.239	0.016
"FRMD1"	-0.0641	0.047
"FUT9"	-0.342	0.016
"FZD1"	-0.0375	0.047
"GADD45B"	-0.398	0.018
"GDF9"	-0.0664	0.016
"GIT2"	-0.187	0.038
"GJA8"	-0.000856	0.038
"GKN1"	-0.085	0.048
"GLIPR1L2"	-0.144	0.012
"GLYCTK"	-0.109	0.017
"GLYR1"	-0.102	0.049
"GMPS"	-0.0308	0.039
"GNA11"	-0.363	0.036
"GNG12"	-0.173	0.038
"GPAM"	-0.268	0.027
"GPC6"	-0.173	0.024
"GPI"	-0.0486	0.028
"GPR35"	-0.0582	0.023
"GRB7"	-0.114	0.045
"GREM1"	-0.0797	0.038
"GRIN1"	-0.227	0.038
"GRIN2C"	-0.168	0.025
"GRIN2D"	-0.198	0.042
"GSPT1"	-0.15	0.007
"GSTA5"	-0.0969	0.042
"GTF3C4"	-0.328	0.038
"GTF3C5"	-0.44	0.025
"H2AFV"	-0.174	0.049
"HADH"	-0.00102	0.039
"HAL"	-0.058	0.038
"HBP1"	-0.0528	0.048
"HDAC6"	-0.0733	0.044
"HGF"	-0.0912	0.02
"HIST1H2BD"	-0.236	0.027
"HIST1H4L"	-0.266	0.039
"HIST2H2AC"	-0.162	0.044
"HKDC1"	-0.169	0.035
"HLA-C"	-0.274	0.05
"HLA-DQB1"	-0.16	0.034
"HLA-DQB2"	-0.19	0.038
"HLA-DRB3"	-0.235	0.006
"HLA-DRB5"	-0.269	0.025
"HNRNPC"	-0.429	0.001
"HOXA3"	-0.0446	0.046
"HOXC13"	-0.0422	0.032
"HPS1"	-0.00543	0.017
"HSD3B2"	-0.108	0.036
"HSPA9"	-0.592	0.005
"HSPG2"	-0.243	0.025
"ICK"	-0.12	0.04
"ID1"	-0.154	0.021
"IFI16"	-0.0455	0.014
"IGF2BP1"	-0.121	0.032
"IGFBP2"	-0.0386	0.027
"IGFBPL1"	-0.138	0.024
"IL23R"	-0.0901	0.037
"IL28A"	-0.184	0.044
"IL4I1"	-0.0912	0.023
"IL7"	-0.134	0.042
"INPP5B"	-0.264	0.019
"INSR"	-0.443	0.02
"IQGAP1"	-0.2	0.015
"IRX2"	-0.187	0.039
"ISCU"	-0.0018	0.042
"ITGA2"	-0.154	0.024
"JMJD4"	-0.0714	0.045
"JMJD6"	-0.0554	0.045
"JUB"	-0.122	0.021
"KARS"	-0.854	0.006
"KCNC3"	-0.0307	0.011
"KCNN3"	-0.133	0.016
"KCTD1"	-0.338	0.042
"KDM5B"	-0.15	0.029
"KIAA0101"	-0.127	0.034
"KIAA1267"	-0.0391	0.019
"KIF22"	-0.0231	0.042
"KIF3A"	-0.00309	0.042
"KIFC3"	-0.0891	0.042
"KLF7"	-0.251	0.005
"KLHL14"	-0.0943	0.038
"KNG1"	-0.276	0.011
"KPNB1"	-0.647	0.015
"KRAS"	-0.149	0.011
"KRAS"	-0.0578	0.011
"KRR1"	-0.0469	0.044
"KRT24"	-0.161	0.028
"KRT28"	-0.116	0.028
"KRT6B"	-0.229	0.013
"KRT72"	-0.13	0.002
"KRT74"	-0.181	0.049
"L3MBTL"	-0.0013	0.048
"LAIR1"	-0.249	0.038
"LANCL1"	-0.0489	0.03
"LARP1B"	-0.149	0.034
"LCN10"	-0.41	0.007
"LGALS12"	-0.158	0.038
"LPAR4"	-0.16	0.022
"LPHN1"	-0.064	0.05
"LPL"	-0.192	0.018
"LRIT1"	-0.0278	0.017
"LRRC37A"	-0.0118	0.042
"LRRC50"	-0.159	0.049
"LRRC8D"	-0.0592	0.039
"LSM4"	-0.21	0.013
"LSM5"	-0.266	0.012
"LSM6"	-0.434	0.03
"LTK"	-0.266	0.013
"MAPKAPK5"	-0.0631	0.024
"MAPKBP1"	-0.124	0.034
"MBL2"	-0.0514	0.027
"MCM2"	-0.173	0.035
"MDN1"	-0.409	0.003
"MED1"	-0.0745	0.022
"METTL3"	-0.173	0.015
"MFAP1"	-0.0337	0.009
"MFSD2A"	-0.0552	0.038
"MINA"	-0.0907	0.035
"MKI67IP"	-0.285	0.04
"MMEL1"	-0.0745	0.049
"MMP23B"	-0.343	0.042
"MN1"	-0.339	0.029
"MNX1"	-0.129	0.038
"MRPL22"	-0.304	0.05
"MRPL35"	-0.0825	0.031
"MRPL37"	-0.207	0.03
"MTHFS"	-0.148	0.043
"MTNR1A"	-0.28	0.013
"MTOR"	-0.377	0.029
"MYO3B"	-0.114	0.002
"NAA38"	-0.233	0.014
"NACAP1"	-0.132	0.006
"NAPA"	-0.179	0.002
"NCDN"	-0.034	0.024
"NCOA2"	-0.0717	0.011
"NDRG1"	-0.242	0.025
"NEDD8"	-0.416	0.006
"NFE2L3"	-0.0652	0.012
"NHP2L1"	-0.434	0.005
"NID2"	-0.112	0.038
"NIF3L1"	-0.106	0.047
"NKAIN1"	-0.0871	0.021
"NKX6-1"	-0.0712	0.023
"NLRP8"	-0.108	0.038
"NMT1"	-0.043	0.031
"NMUR2"	-0.0333	0.025
"NNMT"	-0.152	0.05
"NOL7"	-0.157	0.043
"NOTCH2NL"	-0.0112	0.046
"NR1D1"	-0.145	0.038
"NRP2"	-0.139	0.028
"NSA2"	-0.208	0.043
"NT5C3L"	-0.162	0.042
"NTSR1"	-0.116	0.035
"NUDT12"	-0.272	0.032
"NUDT21"	-0.512	0.032
"NUDT4"	-0.241	0.02
"NUF2"	-0.346	0.007
"NUP205"	-0.597	0
"NUP93"	-0.392	0.002
"OFD1"	-0.0655	0.038
"OLAH"	-0.284	0.02
"OPN4"	-0.041	0.037
"OR2S2"	-0.202	0.043
"OR51E1"	-0.261	0.038
"OR51E2"	-0.157	0.033
"OR5T3"	-0.201	0.023
"OR5W2"	-0.0626	0.048
"ORC1L"	-0.0249	0.036
"ORM2"	-0.0762	0.012
"OSGEP"	-0.114	0.04
"OSGIN2"	-0.106	0.047
"OSTM1"	-0.116	0.013
"OVOL2"	-0.0997	0.021
"P4HA3"	-0.28	0.011
"PABPC1"	-0.0854	0.012
"PABPN1"	-0.524	0.006
"PAF1"	-0.134	0.013
"PANK1"	-0.0497	0.03
"PAPOLA"	-0.191	0.015
"PAPPA2"	-0.123	0.05
"PAQR5"	-0.0386	0.039
"PARN"	-0.0706	0.002
"PCBP1"	-0.12	0.012
"PCDHA1"	-0.17	0.049
"PCDHAC1"	-0.0223	0.038
"PCDHB8"	-0.121	0.028
"PDC"	-0.0844	0.027
"PDCD6IP"	-0.178	0.038
"PDE1B"	-0.0856	0.012
"PDE8A"	-0.16	0.035
"PDIK1L"	-0.0417	0.039
"PEF1"	-0.222	0.035
"PELP1"	-0.0914	0.036
"PFDN2"	-0.259	0.039
"PFKFB4"	-0.073	0.042
"PGC"	-0.216	0.042
"PGLYRP4"	-0.0445	0.05
"PHB"	-0.124	0.003
"PHF23"	-0.117	0.013
"PHF5A"	-0.205	0.012
"PIAS1"	-0.13	0.044
"PITPNM2"	-0.0525	0.027
"PITRM1"	-0.024	0.027
"PJA2"	-0.182	0.028
"PKD1L2"	-0.0404	0.027
"PKD1L3"	-0.027	0.012
"PLEKHH1"	-0.224	0.024
"PODN"	-0.0923	0.012
"POLA1"	-0.273	0.021
"POLD2"	-0.186	0.05
"POLR1A"	-0.0797	0.012
"POLR1B"	-0.281	0.014
"POLR2A"	-0.694	0.018
"POLR2D"	-0.677	0.002
"POLR2E"	-0.334	0.007
"POLR2I"	-0.249	0.042
"POLR2J"	-0.189	0.044
"POLR2K"	-0.239	0.009
"POU6F1"	-0.322	0.012
"PPAPDC1A"	-0.0482	0.037
"PPCDC"	-0.126	0.048
"PPIP5K1"	-0.0481	0.05
"PPP1R10"	-0.0845	0.027
"PPP1R15A"	-0.299	0.044
"PPP1R15B"	-0.00544	0.012
"PPP1R7"	-0.0792	0.02
"PPP2R4"	-0.0117	0.014
"PPP4C"	-0.0487	0.045
"PPP5C"	-0.0719	0.027
"PRKAA1"	-0.0265	0.038
"PRKAB2"	-0.513	0.024
"PRKAG1"	-0.151	0.016
"PRKDC"	-0.0836	0.036
"PRMT7"	-0.163	0.04
"PRPF18"	-0.194	0
"PRPF19"	-0.501	0.005
"PRPF31"	-0.649	0.001
"PRPF38A"	-0.247	0.04
"PRPF8"	-0.65	0.004
"PRSS21"	-0.167	0.049
"PRSS48"	-0.119	0.038
"PRTN3"	-0.0618	0.006
"PSMA1"	-0.812	0.012
"PSMA3"	-0.307	0.003
"PSMA6"	-0.271	0.021
"PSMB2"	-0.886	0.006
"PSMB3"	-0.189	0.035
"PSMB4"	-0.322	0.027
"PSMB5"	-0.142	0.044
"PSMB7"	-0.0932	0.014
"PSMC2"	-0.973	0.007
"PSMC3"	-0.375	0.014
"PSMC4"	-0.614	0.047
"PSMC5"	-0.08	0.012
"PSMC6"	-0.0832	0.027
"PSMD1"	-0.755	0.006
"PSMD12"	-0.255	0.024
"PSMD7"	-0.414	0.035
"PSMD8"	-0.489	0.007
"PTK2"	-0.0527	0.048
"PTPN9"	-0.0956	0.011
"PTPRF"	-0.152	0.014
"PTRH1"	-0.178	0.036
"RAB37"	-0.0872	0.014
"RAB5A"	-0.345	0.038
"RAD51"	-0.433	0.007
"RALYL"	-0.0663	0.031
"RAN"	-0.611	0.001
"RANGRF"	-0.324	0.008
"RARRES2"	-0.363	0.028
"RASGEF1A"	-0.00849	0.023
"RASSF2"	-0.106	0.018
"RBM17"	-0.375	0.001
"RBM24"	-0.0172	0.042
"RBMXL1"	-0.0995	0.014
"RDH13"	-0.0142	0.05
"RERG"	-0.0748	0.044
"REST"	-0.0568	0.037
"RET"	-0.143	0.037
"RET"	-0.0335	0.037
"RFC2"	-0.294	0.027
"RFC4"	-0.434	0.007
"RFTN1"	-0.319	0.024
"RGL4"	-0.491	0.027
"RGS17"	-0.247	0.049
"RGS18"	-0.43	0.012
"RGS3"	-0.349	0.005
"RILPL2"	-0.396	0
"RNASE8"	-0.273	0.024
"RNFT1"	-0.312	0.04
"ROBO3"	-0.0433	0.033
"RPA1"	-0.681	0.021
"RPA2"	-0.0225	0.048
"RPA3"	-0.122	0.027
"RPL10"	-0.0373	0.013
"RPL10A"	-0.618	0.001
"RPL11"	-0.704	0
"RPL12"	-0.388	0.004
"RPL13"	-0.566	0.004
"RPL14"	-0.248	0.041
"RPL17"	-0.296	0.001
"RPL18"	-0.706	0.002
"RPL18A"	-0.196	0.009
"RPL19"	-0.646	0.01
"RPL21"	-0.0652	0.038
"RPL23"	-0.781	0.001
"RPL23A"	-0.669	0.005
"RPL24"	-0.465	0.005
"RPL26"	-0.44	0.047
"RPL27"	-0.636	0.003
"RPL27A"	-0.472	0.015
"RPL28"	-0.143	0.041
"RPL3"	-0.446	0.007
"RPL30"	-0.341	0.016
"RPL31"	-0.832	0.004
"RPL32"	-0.619	0.001
"RPL34"	-0.498	0.007
"RPL35"	-0.47	0.013
"RPL36"	-0.57	0
"RPL37"	-0.549	0.004
"RPL37A"	-0.38	0.002
"RPL38"	-0.0878	0.015
"RPL39"	-0.175	0.011
"RPL4"	-0.423	0.018
"RPL5"	-0.714	0.002
"RPL6"	-0.393	0.022
"RPL7"	-0.33	0.001
"RPL7A"	-0.385	0.001
"RPL9"	-0.957	0.001
"RPLP0"	-0.518	0.006
"RPLP1"	-0.163	0.014
"RPS11"	-0.595	0.022
"RPS12"	-0.142	0.044
"RPS13"	-0.801	0.001
"RPS14"	-0.879	0.004
"RPS15A"	-0.79	0.001
"RPS17"	-0.785	0.026
"RPS18"	-0.602	0.005
"RPS19"	-0.677	0
"RPS20"	-0.701	0.049
"RPS25"	-0.263	0.044
"RPS26"	-0.862	0
"RPS27"	-0.107	0.047
"RPS27A"	-0.601	0.013
"RPS28"	-0.162	0.028
"RPS29"	-0.394	0.008
"RPS2P45"	-0.0973	0.042
"RPS3"	-0.581	0.039
"RPS3A"	-0.451	0.011
"RPS4X"	-0.437	0.015
"RPS6"	-0.597	0.007
"RPS7"	-0.743	0.002
"RPS8"	-0.654	0.002
"RPS9"	-0.559	0.012
"RPSAP58"	-0.408	0.001
"RPTOR"	-0.361	0.043
"RRBP1"	-0.0845	0.04
"RRM1"	-0.392	0.007
"RSBN1L"	-0.0142	0.047
"RTF1"	-0.245	0.014
"RUFY1"	-0.278	0.049
"RXFP1"	-0.18	0
"RXRG"	-0.146	0.012
"SACS"	-0.12	0.023
"SARNP"	-0.0438	0.042
"SCLY"	-0.034	0.048
"SCRG1"	-0.139	0.028
"SDCCAG3"	-0.0769	0.007
"SEC61A1"	-0.202	0.029
"SERPINA12"	-0.138	0.038
"SERPINA6"	-0.245	0.027
"SERPINB2"	-0.204	0.038
"SF3A1"	-0.585	0.001
"SF3A2"	-0.146	0.039
"SF3A3"	-0.186	0.038
"SF3B2"	-0.786	0.001
"SF3B3"	-0.319	0.001
"SF3B4"	-0.178	0.018
"SF3B5"	-0.377	0.007
"SFN"	-0.065	0.027
"SFRS1"	-0.661	0.007
"SFRS2"	-0.145	0.013
"SFRS4"	-0.0398	0.039
"SGCD"	-0.193	0.027
"SGCE"	-0.109	0.031
"SH2D1A"	-0.302	0.026
"SHFM1"	-0.539	0.007
"SIPA1L1"	-0.0261	0.02
"SIRPD"	-0.0419	0.037
"SIX5"	-0.268	0.035
"SLC12A2"	-0.068	0.043
"SLC1A4"	-0.0591	0.027
"SLC22A13"	-0.00575	0.035
"SLC24A2"	-0.173	0.034
"SLC25A4"	-0.0262	0.027
"SLC30A2"	-0.0773	0.021
"SLC36A1"	-0.124	0.043
"SLC36A4"	-0.256	0.027
"SLTM"	-0.0575	0.043
"SMARCC1"	-0.239	0.017
"SMC2"	-0.572	0.021
"SMC3"	-0.104	0.001
"SMCR7L"	-0.0875	0.015
"SMU1"	-0.233	0.046
"SNAPC1"	-0.0948	0.042
"SNRNP200"	-0.617	0.001
"SNRNP27"	-0.148	0.001
"SNRNP35"	-0.173	0.026
"SNRNP70"	-0.349	0.001
"SNRPD1"	-0.546	0.028
"SNRPD2"	-0.597	0.001
"SNRPD3"	-0.0828	0.019
"SNRPG"	-0.461	0.001
"SNUPN"	-0.058	0.035
"SOHLH2"	-0.0092	0.029
"SPON1"	-0.185	0.047
"SPRED1"	-0.208	0.036
"SRBD1"	-0.0588	0.042
"SRRT"	-0.429	0.031
"SSBP1"	-0.205	0.027
"STARD10"	-0.034	0.019
"STK24"	-0.16	0.044
"STMN2"	-0.0281	0.048
"STRAP"	-0.0376	0.03
"STX4"	-0.0783	0.02
"SUPT5H"	-0.857	0.002
"SVIL"	-0.158	0.038
"SYMPK"	-0.22	0.034
"SYT6"	-0.106	0.029
"TAF1"	-0.125	0.014
"TAF10"	-0.059	0.017
"TAF2"	-0.366	0.014
"TBC1D16"	-0.179	0.049
"TBC1D17"	-0.0605	0.025
"TBC1D25"	-0.268	0.04
"TCAP"	-0.169	0.048
"TCEB2"	-0.0663	0.032
"TDRD3"	-0.057	0.022
"TEKT1"	-0.00754	0.05
"TEKT2"	-0.22	0.015
"TESC"	-0.236	0.015
"TGFB1"	-0.0259	0.044
"TGFBR1"	-0.0796	0.012
"THOC4"	-0.506	0.004
"Thrb"	-0.252	0.016
"TIAL1"	-0.0737	0.05
"TLE2"	-0.0149	0.027
"TLK2"	-0.396	0.044
"TLR9"	-0.125	0.025
"TM7SF2"	-0.476	0.001
"TMED10"	-0.028	0.041
"TMEM5"	-0.000551	0.008
"TMEM60"	-0.153	0.023
"TMOD3"	-0.0191	0.009
"TMPRSS8"	-0.0133	0.025
"TNFSF13"	-0.0376	0.043
"TNKS1BP1"	-0.19	0.038
"TOPBP1"	-0.356	0.038
"TPH2"	-0.17	0.007
"TRAK1"	-0.0675	0.024
"TRAK2"	-0.227	0.034
"TRDMT1"	-0.0658	0.001
"TRIM11"	-0.0916	0.022
"TRIM29"	-0.00752	0.012
"TRNT1"	-0.0336	0.044
"TSFM"	-0.13	0.034
"TSG101"	-0.248	0.012
"TSPY1"	-0.124	0.038
"TSTA3"	-0.0935	0.012
"TSTD2"	-0.0606	0.036
"TTC26"	-0.0317	0.048
"TUBA1B"	-0.924	0.001
"TUBA1C"	-0.765	0.001
"TUBB"	-0.126	0.007
"TUBGCP2"	-0.168	0.003
"TUBGCP3"	-0.213	0.014
"TUBGCP4"	-0.115	0.014
"TXK"	-0.0964	0.009
"U2AF1"	-0.892	0.002
"UBA6"	-0.0534	0.013
"UBB"	-0.398	0.029
"UBE2D1"	-0.0421	0.017
"UBQLNL"	-0.0689	0.038
"UGT2B10"	-0.043	0.027
"USP39"	-0.195	0.036
"UTP14A"	-0.101	0.044
"UTP15"	-0.217	0.007
"UTP20"	-0.401	0.014
"UTP6"	-0.0839	0.006
"VCP"	-0.247	0.013
"VWA2"	-0.0465	0.035
"VWCE"	-0.487	0.038
"WBP11"	-0.301	0.027
"WBP2"	-0.0762	0.001
"WDR12"	-0.228	0.025
"WDR60"	-0.0941	0.05
"WDR61"	-0.223	0.02
"WFDC8"	-0.0425	0.042
"WFIKKN2"	-0.0488	0.049
"WIPI1"	-0.115	0.011
"WRAP53"	-0.0617	0.035
"WWOX"	-0.396	0.048
"XCL2"	-0.0506	0.047
"XPO1"	-0.23	0.048
"XYLT1"	-0.121	0.022
"ZAN"	-0.301	0.038
"ZBTB49"	-0.0116	0.002
"ZFP37"	-0.0937	0.041
"ZMAT2"	-0.0881	0.02
"ZMYM2"	-0.0492	0.041
"ZNF141"	-0.0308	0.044
"ZNF155"	-0.152	0.05
"ZNF174"	-0.0766	0.022
"ZNF214"	-0.117	0.012
"ZNF223"	-0.149	0.05
"ZNF225"	-0.0964	0.027
"ZNF337"	-0.0234	0.006
"ZNF555"	-0.252	0.042
"ZNF614"	-0.125	0.015
"ZNF682"	-0.0797	0.038
"ZYG11A"	-0.231	0.009
